AGZS_ID,REMNANTS_DATE,DAYSALES
159,2014-10-11T23:59:00,2195
194,2013-07-22T23:59:00,355
265,2013-07-22T23:59:00,1473
115,2013-07-22T23:59:00,830
117,2013-07-22T23:59:00,1933
160,2014-10-11T23:59:00,3585
118,2013-07-22T23:59:00,1924
119,2013-07-22T23:59:00,1106
120,2013-07-22T23:59:00,2178
121,2013-07-22T23:59:00,336
122,2013-07-22T23:59:00,664
123,2013-07-22T23:59:00,1930
124,2013-07-22T23:59:00,2696
125,2013-07-22T23:59:00,1710
126,2013-07-22T23:59:00,1240
127,2013-07-22T23:59:00,1266
128,2013-07-22T23:59:00,1381
129,2013-07-22T23:59:00,1025
130,2013-07-22T23:59:00,2401
131,2013-07-22T23:59:00,2819
132,2013-07-22T23:59:00,3078
133,2013-07-22T23:59:00,1063
134,2013-07-22T23:59:00,1362
135,2013-07-22T23:59:00,1621
136,2013-07-22T23:59:00,1813
137,2013-07-22T23:59:00,1138
161,2014-10-11T23:59:00,703
329,2013-09-18T23:59:00,1810
330,2013-09-18T23:59:00,824
138,2013-07-22T23:59:00,2451
759,2014-04-26T00:00:00,0
139,2013-07-22T23:59:00,3628
759,2014-04-27T00:00:00,0
163,2014-10-11T23:59:00,3471
759,2014-04-28T00:00:00,0
759,2014-04-29T00:00:00,0
759,2014-04-30T00:00:00,0
509,2014-10-11T23:59:00,0
385,2013-10-18T23:59:00,0
164,2014-10-11T23:59:00,1038
327,2013-07-22T23:59:00,1102
759,2014-05-01T00:00:00,1073
759,2014-05-02T00:00:00,978
165,2014-10-11T23:59:00,2272
166,2014-10-11T23:59:00,2974
167,2014-10-11T23:59:00,1794
510,2014-10-11T23:59:00,1508
759,2014-05-03T00:00:00,1074
168,2014-10-11T23:59:00,2867
488,2014-10-11T23:59:00,1626
386,2014-05-29T23:59:00,0
759,2014-05-04T00:00:00,946
759,2014-05-05T00:00:00,1295
759,2014-05-06T00:00:00,899
759,2014-05-07T00:00:00,1145
759,2014-05-08T00:00:00,1059
759,2014-05-09T00:00:00,1125
759,2014-05-10T00:00:00,993
759,2014-05-11T00:00:00,645
759,2014-05-12T00:00:00,1030
759,2014-05-13T00:00:00,1157
759,2014-05-14T00:00:00,955
759,2014-05-15T00:00:00,727
759,2014-05-16T00:00:00,1270
759,2014-05-17T00:00:00,930
759,2014-05-18T00:00:00,846
759,2014-05-19T00:00:00,1043
759,2014-05-20T00:00:00,928
759,2014-05-21T00:00:00,1164
759,2014-05-22T00:00:00,1233
759,2014-05-23T00:00:00,1237
759,2014-05-24T00:00:00,1167
759,2014-05-25T00:00:00,862
759,2014-05-26T00:00:00,895
759,2014-05-27T00:00:00,853
759,2014-05-28T00:00:00,1033
759,2014-05-29T00:00:00,847
759,2014-05-30T00:00:00,0
759,2014-05-31T00:00:00,0
759,2014-06-01T00:00:00,888
759,2014-06-02T00:00:00,772
759,2014-06-03T00:00:00,1072
759,2014-06-04T00:00:00,1214
759,2014-06-05T00:00:00,1045
759,2014-06-06T00:00:00,1108
759,2014-06-07T00:00:00,1318
759,2014-06-08T00:00:00,759
385,2013-07-19T23:59:00,0
386,2013-07-19T23:59:00,0
759,2014-06-09T00:00:00,1071
759,2014-06-10T00:00:00,1303
759,2014-06-11T00:00:00,1252
759,2014-06-12T00:00:00,1173
759,2014-06-13T00:00:00,1015
759,2014-06-14T00:00:00,1212
759,2014-06-15T00:00:00,1352
759,2014-06-16T00:00:00,1329
759,2014-06-17T00:00:00,1567
759,2014-06-18T00:00:00,1795
759,2014-06-19T00:00:00,1125
194,2013-10-18T23:59:00,685
759,2014-06-20T00:00:00,1130
759,2014-06-21T00:00:00,1590
759,2014-06-22T00:00:00,811
759,2014-06-23T00:00:00,666
759,2014-06-24T00:00:00,1390
288,2013-04-24T23:59:00,844
290,2013-04-24T23:59:00,412
291,2013-04-24T23:59:00,1045
143,2014-04-10T00:00:00,4645
143,2014-04-11T00:00:00,4451
160,2014-03-10T23:59:00,1727
143,2014-04-12T00:00:00,3835
143,2014-04-13T00:00:00,2556
143,2014-04-14T00:00:00,3813
143,2014-04-15T00:00:00,3393
143,2014-04-16T00:00:00,4007
143,2014-04-17T00:00:00,3624
143,2014-04-18T00:00:00,4500
143,2014-04-19T00:00:00,4005
143,2014-04-20T00:00:00,2995
143,2014-04-21T00:00:00,2845
143,2014-04-22T00:00:00,3773
143,2014-04-23T00:00:00,4285
143,2014-04-24T00:00:00,4124
143,2014-04-25T00:00:00,5132
143,2014-04-26T00:00:00,4259
143,2014-04-27T00:00:00,3226
143,2014-04-28T00:00:00,4312
143,2014-04-29T00:00:00,5077
143,2014-04-30T00:00:00,5060
143,2014-05-01T00:00:00,3741
143,2014-05-02T00:00:00,3601
105,2013-04-24T23:59:00,0
106,2013-04-24T23:59:00,166
107,2013-04-24T23:59:00,1603
108,2013-04-24T23:59:00,2210
109,2013-04-24T23:59:00,3192
110,2013-04-24T23:59:00,0
111,2013-04-24T23:59:00,0
112,2013-04-24T23:59:00,1574
143,2014-05-03T00:00:00,3825
328,2013-04-24T23:59:00,621
329,2013-04-24T23:59:00,749
330,2013-04-24T23:59:00,477
143,2014-05-04T00:00:00,2846
143,2014-05-05T00:00:00,4826
143,2014-05-06T00:00:00,4076
347,2014-07-09T23:59:00,0
348,2014-07-09T23:59:00,0
485,2014-07-09T23:59:00,0
143,2014-05-07T00:00:00,3814
143,2014-05-08T00:00:00,4938
143,2014-05-09T00:00:00,3033
143,2014-05-10T00:00:00,3321
143,2014-05-11T00:00:00,3331
143,2014-05-12T00:00:00,3118
143,2014-05-13T00:00:00,4205
143,2014-05-14T00:00:00,4089
143,2014-05-15T00:00:00,3595
114,2014-03-10T23:59:00,1431
115,2014-03-10T23:59:00,672
116,2014-03-10T23:59:00,1541
117,2014-03-10T23:59:00,1264
118,2014-03-10T23:59:00,2005
119,2014-03-10T23:59:00,874
120,2014-03-10T23:59:00,1136
121,2014-03-10T23:59:00,615
122,2014-03-10T23:59:00,442
123,2014-03-10T23:59:00,1582
124,2014-03-10T23:59:00,1448
125,2014-03-10T23:59:00,1403
126,2014-03-10T23:59:00,722
127,2014-03-10T23:59:00,1237
128,2014-03-10T23:59:00,1483
129,2014-03-10T23:59:00,1313
130,2014-03-10T23:59:00,2710
131,2014-03-10T23:59:00,1786
132,2014-03-10T23:59:00,2021
133,2014-03-10T23:59:00,1542
134,2014-03-10T23:59:00,1295
135,2014-03-10T23:59:00,1185
136,2014-03-10T23:59:00,1326
137,2014-03-10T23:59:00,1437
138,2014-03-10T23:59:00,2534
139,2014-03-10T23:59:00,2966
327,2014-03-10T23:59:00,887
143,2014-05-16T00:00:00,3802
143,2014-05-17T00:00:00,4219
143,2014-05-18T00:00:00,2964
105,2013-02-14T23:59:00,1345
106,2013-02-14T23:59:00,2086
107,2013-02-14T23:59:00,1089
108,2013-02-14T23:59:00,1779
109,2013-02-14T23:59:00,2679
110,2013-02-14T23:59:00,2192
111,2013-02-14T23:59:00,983
112,2013-02-14T23:59:00,901
328,2013-02-14T23:59:00,422
329,2013-02-14T23:59:00,1059
330,2013-02-14T23:59:00,399
143,2014-05-19T00:00:00,3546
105,2013-02-15T23:59:00,2200
106,2013-02-15T23:59:00,2196
107,2013-02-15T23:59:00,987
108,2013-02-15T23:59:00,1998
109,2013-02-15T23:59:00,2490
110,2013-02-15T23:59:00,2318
111,2013-02-15T23:59:00,1363
112,2013-02-15T23:59:00,1231
328,2013-02-15T23:59:00,661
329,2013-02-15T23:59:00,863
330,2013-02-15T23:59:00,369
143,2014-05-20T00:00:00,4382
105,2013-02-16T23:59:00,1564
106,2013-02-16T23:59:00,1638
107,2013-02-16T23:59:00,583
108,2013-02-16T23:59:00,1812
109,2013-02-16T23:59:00,2024
179,2014-03-25T00:00:00,1099
179,2014-03-26T00:00:00,839
179,2014-03-27T00:00:00,1242
179,2014-03-28T00:00:00,1472
179,2014-03-29T00:00:00,1955
179,2014-03-30T00:00:00,1175
179,2014-03-31T00:00:00,1325
179,2014-04-01T00:00:00,1258
179,2014-04-02T00:00:00,1211
179,2014-04-03T00:00:00,1286
179,2014-04-04T00:00:00,1182
179,2014-04-05T00:00:00,1349
179,2014-04-06T00:00:00,901
179,2014-04-07T00:00:00,1186
179,2014-04-08T00:00:00,1003
179,2014-04-09T00:00:00,1106
179,2014-04-10T00:00:00,1358
179,2014-04-11T00:00:00,1753
179,2014-04-12T00:00:00,1699
179,2014-04-13T00:00:00,774
179,2014-04-14T00:00:00,1431
385,2013-06-10T23:59:00,0
386,2013-06-10T23:59:00,0
179,2014-04-15T00:00:00,1532
179,2014-04-16T00:00:00,1259
179,2014-04-17T00:00:00,1324
179,2014-04-18T00:00:00,1758
179,2014-04-19T00:00:00,793
179,2014-04-20T00:00:00,666
179,2014-04-21T00:00:00,896
179,2014-04-22T00:00:00,1646
179,2014-04-23T00:00:00,1021
179,2014-04-24T00:00:00,1596
179,2014-04-25T00:00:00,1508
179,2014-04-26T00:00:00,1622
179,2014-04-27T00:00:00,1110
179,2014-04-28T00:00:00,1269
179,2014-04-29T00:00:00,1107
179,2014-04-30T00:00:00,1605
179,2014-05-01T00:00:00,958
179,2014-05-02T00:00:00,1178
179,2014-05-03T00:00:00,1235
179,2014-05-04T00:00:00,1021
179,2014-05-05T00:00:00,1225
179,2014-05-06T00:00:00,1457
179,2014-05-07T00:00:00,1354
179,2014-05-08T00:00:00,1542
194,2013-06-10T23:59:00,160
265,2013-06-10T23:59:00,1030
266,2013-06-10T23:59:00,2297
267,2013-06-10T23:59:00,738
268,2013-06-10T23:59:00,1088
269,2013-06-10T23:59:00,706
270,2013-06-10T23:59:00,940
285,2013-06-10T23:59:00,1005
286,2013-06-10T23:59:00,1559
287,2013-06-10T23:59:00,2844
288,2013-06-10T23:59:00,741
290,2013-06-10T23:59:00,144
291,2013-06-10T23:59:00,704
179,2014-05-09T00:00:00,1034
179,2014-05-10T00:00:00,907
179,2014-05-11T00:00:00,1013
179,2014-05-12T00:00:00,1051
179,2014-03-18T00:00:00,1342
367,2014-03-06T00:00:00,468
367,2014-03-07T00:00:00,617
367,2014-03-08T00:00:00,519
367,2014-03-09T00:00:00,465
367,2014-03-10T00:00:00,604
367,2014-03-11T00:00:00,733
367,2014-03-12T00:00:00,569
367,2014-03-13T00:00:00,535
385,2013-04-11T23:59:00,0
386,2013-04-11T23:59:00,0
367,2014-03-14T00:00:00,872
367,2014-03-15T00:00:00,358
367,2014-03-16T00:00:00,365
367,2014-03-17T00:00:00,584
367,2014-03-18T00:00:00,578
367,2014-03-05T00:00:00,512
367,2014-03-19T00:00:00,553
367,2014-03-20T00:00:00,492
367,2014-03-21T00:00:00,661
367,2014-03-22T00:00:00,542
367,2014-03-23T00:00:00,608
367,2014-03-24T00:00:00,830
367,2014-03-25T00:00:00,542
367,2014-03-26T00:00:00,496
367,2014-03-27T00:00:00,758
367,2014-03-28T00:00:00,935
367,2014-03-29T00:00:00,553
367,2014-03-30T00:00:00,584
367,2014-03-31T00:00:00,495
367,2014-04-01T00:00:00,704
367,2014-04-02T00:00:00,546
367,2014-04-03T00:00:00,628
367,2014-04-04T00:00:00,806
367,2014-04-05T00:00:00,905
367,2014-04-06T00:00:00,626
367,2014-04-07T00:00:00,503
367,2014-04-08T00:00:00,711
367,2014-04-09T00:00:00,825
367,2014-04-10T00:00:00,1019
116,2013-04-11T23:59:00,1383
117,2013-04-11T23:59:00,1454
118,2013-04-11T23:59:00,1717
119,2013-04-11T23:59:00,648
120,2013-04-11T23:59:00,1348
121,2013-04-11T23:59:00,693
122,2013-04-11T23:59:00,656
123,2013-04-11T23:59:00,1238
124,2013-04-11T23:59:00,2178
125,2013-04-11T23:59:00,1319
126,2013-04-11T23:59:00,701
127,2013-04-11T23:59:00,833
128,2013-04-11T23:59:00,1878
129,2013-04-11T23:59:00,494
130,2013-04-11T23:59:00,1799
131,2013-04-11T23:59:00,1503
132,2013-04-11T23:59:00,1892
133,2013-04-11T23:59:00,804
134,2013-04-11T23:59:00,1229
135,2013-04-11T23:59:00,1520
136,2013-04-11T23:59:00,1394
137,2013-04-11T23:59:00,1457
138,2013-04-11T23:59:00,1724
139,2013-04-11T23:59:00,3002
327,2013-04-11T23:59:00,861
367,2014-04-11T00:00:00,851
367,2014-04-12T00:00:00,1058
367,2014-04-13T00:00:00,698
367,2014-04-14T00:00:00,935
367,2014-04-15T00:00:00,1149
367,2014-04-16T00:00:00,846
367,2014-04-17T00:00:00,694
367,2014-04-18T00:00:00,1127
367,2014-04-19T00:00:00,646
367,2014-04-20T00:00:00,422
367,2014-04-21T00:00:00,632
367,2014-04-22T00:00:00,836
367,2014-04-23T00:00:00,738
367,2014-04-24T00:00:00,847
367,2014-04-25T00:00:00,1073
367,2014-04-26T00:00:00,848
367,2014-04-27T00:00:00,910
367,2014-04-28T00:00:00,703
367,2014-04-29T00:00:00,983
367,2014-04-30T00:00:00,1050
367,2014-05-01T00:00:00,927
367,2014-05-02T00:00:00,765
367,2014-05-03T00:00:00,703
367,2014-05-04T00:00:00,596
114,2013-02-01T23:59:00,741
115,2013-02-01T23:59:00,515
116,2013-02-01T23:59:00,1306
117,2013-02-01T23:59:00,1578
118,2013-02-01T23:59:00,2353
119,2013-02-01T23:59:00,981
120,2013-02-01T23:59:00,1255
121,2013-02-01T23:59:00,430
122,2013-02-01T23:59:00,560
123,2013-02-01T23:59:00,1331
124,2013-02-01T23:59:00,2161
125,2013-02-01T23:59:00,1045
126,2013-02-01T23:59:00,342
127,2013-02-01T23:59:00,1112
128,2013-02-01T23:59:00,1071
129,2013-02-01T23:59:00,443
130,2013-02-01T23:59:00,1916
131,2013-02-01T23:59:00,1920
132,2013-02-01T23:59:00,1943
133,2013-02-01T23:59:00,872
134,2013-02-01T23:59:00,959
135,2013-02-01T23:59:00,1672
136,2013-02-01T23:59:00,1460
137,2013-02-01T23:59:00,1115
138,2013-02-01T23:59:00,1869
139,2013-02-01T23:59:00,2256
327,2013-02-01T23:59:00,720
114,2013-02-02T23:59:00,278
115,2013-02-02T23:59:00,381
116,2013-02-02T23:59:00,870
117,2013-02-02T23:59:00,1154
118,2013-02-02T23:59:00,1919
119,2013-02-02T23:59:00,495
120,2013-02-02T23:59:00,981
121,2013-02-02T23:59:00,478
122,2013-02-02T23:59:00,393
123,2013-02-02T23:59:00,1183
124,2013-02-02T23:59:00,1806
125,2013-02-02T23:59:00,792
126,2013-02-02T23:59:00,329
127,2013-02-02T23:59:00,941
128,2013-02-02T23:59:00,891
129,2013-02-02T23:59:00,507
130,2013-02-02T23:59:00,1392
131,2013-02-02T23:59:00,1016
132,2013-02-02T23:59:00,1472
133,2013-02-02T23:59:00,744
134,2013-02-02T23:59:00,997
135,2013-02-02T23:59:00,1344
136,2013-02-02T23:59:00,1043
137,2013-02-02T23:59:00,1268
138,2013-02-02T23:59:00,1816
139,2013-02-02T23:59:00,2094
327,2013-02-02T23:59:00,1171
114,2013-02-03T23:59:00,414
115,2013-02-03T23:59:00,632
116,2013-02-03T23:59:00,960
117,2013-02-03T23:59:00,1064
118,2013-02-03T23:59:00,2011
119,2013-02-03T23:59:00,372
120,2013-02-03T23:59:00,791
121,2013-02-03T23:59:00,428
122,2013-02-03T23:59:00,277
123,2013-02-03T23:59:00,518
124,2013-02-03T23:59:00,829
125,2013-02-03T23:59:00,634
126,2013-02-03T23:59:00,506
127,2013-02-03T23:59:00,596
128,2013-02-03T23:59:00,1218
129,2013-02-03T23:59:00,357
130,2013-02-03T23:59:00,1499
131,2013-02-03T23:59:00,782
132,2013-02-03T23:59:00,1282
133,2013-02-03T23:59:00,937
134,2013-02-03T23:59:00,757
135,2013-02-03T23:59:00,1302
136,2013-02-03T23:59:00,1020
137,2013-02-03T23:59:00,929
138,2013-02-03T23:59:00,1121
139,2013-02-03T23:59:00,1519
327,2013-02-03T23:59:00,754
114,2013-02-04T23:59:00,317
115,2013-02-04T23:59:00,387
116,2013-02-04T23:59:00,882
117,2013-02-04T23:59:00,1394
118,2013-02-04T23:59:00,1668
119,2013-02-04T23:59:00,1026
120,2013-02-04T23:59:00,1035
121,2013-02-04T23:59:00,324
122,2013-02-04T23:59:00,436
123,2013-02-04T23:59:00,1001
124,2013-02-04T23:59:00,1603
125,2013-02-04T23:59:00,1023
126,2013-02-04T23:59:00,493
127,2013-02-04T23:59:00,1153
128,2013-02-04T23:59:00,980
129,2013-02-04T23:59:00,776
130,2013-02-04T23:59:00,1804
131,2013-02-04T23:59:00,1069
132,2013-02-04T23:59:00,1806
133,2013-02-04T23:59:00,753
134,2013-02-04T23:59:00,1049
135,2013-02-04T23:59:00,1566
136,2013-02-04T23:59:00,1484
137,2013-02-04T23:59:00,1388
138,2013-02-04T23:59:00,1212
139,2013-02-04T23:59:00,2271
668,2014-09-21T23:59:00,2414
408,2014-09-21T23:59:00,1113
670,2014-09-21T23:59:00,474
896,2014-09-21T23:59:00,2093
1005,2014-09-21T23:59:00,632
114,2013-04-12T23:59:00,406
115,2013-04-12T23:59:00,541
116,2013-04-12T23:59:00,1054
117,2013-04-12T23:59:00,1694
118,2013-04-12T23:59:00,2245
119,2013-04-12T23:59:00,1167
120,2013-04-12T23:59:00,1497
121,2013-04-12T23:59:00,648
122,2013-04-12T23:59:00,752
123,2013-04-12T23:59:00,1983
124,2013-04-12T23:59:00,2602
125,2013-04-12T23:59:00,1467
126,2013-04-12T23:59:00,776
127,2013-04-12T23:59:00,1007
128,2013-04-12T23:59:00,1604
129,2013-04-12T23:59:00,611
130,2013-04-12T23:59:00,2061
131,2013-04-12T23:59:00,2245
132,2013-04-12T23:59:00,1646
133,2013-04-12T23:59:00,1029
134,2013-04-12T23:59:00,1912
135,2013-04-12T23:59:00,2063
136,2013-04-12T23:59:00,2007
137,2013-04-12T23:59:00,1621
138,2013-04-12T23:59:00,2085
139,2013-04-12T23:59:00,3383
327,2013-04-12T23:59:00,452
114,2013-04-13T23:59:00,338
115,2013-04-13T23:59:00,446
116,2013-04-13T23:59:00,938
485,2014-02-02T00:00:00,496
485,2014-02-03T00:00:00,819
485,2014-01-31T00:00:00,470
485,2014-02-04T00:00:00,588
485,2014-02-05T00:00:00,542
485,2014-02-06T00:00:00,833
485,2014-02-07T00:00:00,638
485,2014-02-08T00:00:00,887
485,2014-02-09T00:00:00,452
485,2014-02-10T00:00:00,873
485,2014-02-01T00:00:00,474
485,2014-02-11T00:00:00,1026
485,2014-02-12T00:00:00,939
485,2014-02-13T00:00:00,755
485,2014-02-14T00:00:00,548
485,2014-02-15T00:00:00,548
485,2014-02-16T00:00:00,691
485,2014-02-17T00:00:00,783
485,2014-02-18T00:00:00,746
485,2014-02-19T00:00:00,1141
485,2014-02-20T00:00:00,1459
485,2014-02-21T00:00:00,1104
485,2014-02-22T00:00:00,446
485,2014-02-23T00:00:00,634
485,2014-02-24T00:00:00,822
485,2014-02-25T00:00:00,1152
485,2014-02-26T00:00:00,1092
485,2014-02-27T00:00:00,1081
485,2014-02-28T00:00:00,1024
763,2014-07-11T00:00:00,1164
485,2014-03-01T00:00:00,993
485,2014-03-02T00:00:00,580
485,2014-03-03T00:00:00,737
763,2014-07-12T00:00:00,1259
485,2014-03-04T00:00:00,1233
485,2014-03-05T00:00:00,996
485,2014-03-06T00:00:00,798
763,2014-07-13T00:00:00,1892
485,2014-03-07T00:00:00,1008
288,2013-04-07T23:59:00,625
289,2013-04-07T23:59:00,322
291,2013-04-07T23:59:00,273
485,2014-03-08T00:00:00,711
485,2014-03-09T00:00:00,671
763,2014-07-14T00:00:00,1928
485,2014-03-10T00:00:00,371
485,2014-03-11T00:00:00,677
485,2014-03-12T00:00:00,673
763,2014-07-15T00:00:00,2326
485,2014-03-13T00:00:00,1557
485,2014-03-14T00:00:00,1510
485,2014-03-15T00:00:00,560
763,2014-07-16T00:00:00,1975
485,2014-03-16T00:00:00,477
485,2014-03-17T00:00:00,607
114,2013-04-07T23:59:00,328
115,2013-04-07T23:59:00,446
485,2014-03-18T00:00:00,726
763,2014-07-17T00:00:00,2162
763,2014-07-10T00:00:00,2217
105,2013-04-07T23:59:00,2400
106,2013-04-07T23:59:00,1531
107,2013-04-07T23:59:00,548
108,2013-04-07T23:59:00,1357
109,2013-04-07T23:59:00,1999
110,2013-04-07T23:59:00,1894
111,2013-04-07T23:59:00,833
112,2013-04-07T23:59:00,1498
328,2013-04-07T23:59:00,414
329,2013-04-07T23:59:00,1010
330,2013-04-07T23:59:00,656
485,2014-03-19T00:00:00,545
485,2014-03-20T00:00:00,730
485,2014-03-21T00:00:00,589
763,2014-07-18T00:00:00,2154
485,2014-03-22T00:00:00,845
485,2014-03-23T00:00:00,447
485,2014-03-24T00:00:00,611
763,2014-07-19T00:00:00,2367
763,2014-07-20T00:00:00,1612
485,2014-03-25T00:00:00,526
485,2014-03-26T00:00:00,745
485,2014-03-27T00:00:00,664
763,2014-07-21T00:00:00,2461
763,2014-07-22T00:00:00,2174
485,2014-03-28T00:00:00,612
485,2014-03-29T00:00:00,712
485,2014-03-30T00:00:00,667
763,2014-07-23T00:00:00,1132
485,2014-03-31T00:00:00,546
485,2014-04-01T00:00:00,630
763,2014-07-24T00:00:00,1976
763,2014-07-25T00:00:00,1470
763,2014-07-26T00:00:00,1796
763,2014-07-27T00:00:00,1343
763,2014-07-28T00:00:00,1963
763,2014-07-29T00:00:00,2481
763,2014-07-30T00:00:00,2289
763,2014-07-31T00:00:00,1578
763,2014-08-02T00:00:00,2482
485,2014-04-09T00:00:00,556
763,2014-08-03T00:00:00,2006
763,2014-08-04T00:00:00,2285
763,2014-08-05T00:00:00,2415
114,2013-12-11T23:59:00,720
115,2013-12-11T23:59:00,811
116,2013-12-11T23:59:00,2685
117,2013-12-11T23:59:00,1568
118,2013-12-11T23:59:00,1920
763,2014-08-06T00:00:00,2191
485,2014-04-13T00:00:00,650
119,2013-12-11T23:59:00,1349
763,2014-08-07T00:00:00,2366
763,2014-08-08T00:00:00,2893
763,2014-08-09T00:00:00,1722
763,2014-08-10T00:00:00,1961
763,2014-08-11T00:00:00,2114
763,2014-08-12T00:00:00,2037
763,2014-08-13T00:00:00,2032
763,2014-08-14T00:00:00,2055
763,2014-08-15T00:00:00,2251
763,2014-08-16T00:00:00,2190
763,2014-08-17T00:00:00,1916
763,2014-08-18T00:00:00,2489
120,2013-12-11T23:59:00,2144
763,2014-08-19T00:00:00,1924
121,2013-12-11T23:59:00,580
763,2014-08-20T00:00:00,1851
763,2014-08-21T00:00:00,1928
194,2013-04-07T23:59:00,435
265,2013-04-07T23:59:00,1414
266,2013-04-07T23:59:00,1136
267,2013-04-07T23:59:00,499
268,2013-04-07T23:59:00,413
269,2013-04-07T23:59:00,317
270,2013-04-07T23:59:00,769
285,2013-04-07T23:59:00,1051
286,2013-04-07T23:59:00,1590
287,2013-04-07T23:59:00,3325
116,2013-04-07T23:59:00,787
117,2013-04-07T23:59:00,1089
118,2013-04-07T23:59:00,1962
119,2013-04-07T23:59:00,401
120,2013-04-07T23:59:00,941
121,2013-04-07T23:59:00,861
122,2013-04-07T23:59:00,486
123,2013-04-07T23:59:00,868
124,2013-04-07T23:59:00,0
125,2013-04-07T23:59:00,607
126,2013-04-07T23:59:00,334
127,2013-04-07T23:59:00,562
128,2013-04-07T23:59:00,688
129,2013-04-07T23:59:00,511
130,2013-04-07T23:59:00,1453
131,2013-04-07T23:59:00,905
132,2013-04-07T23:59:00,1107
133,2013-04-07T23:59:00,757
134,2013-04-07T23:59:00,1013
135,2013-04-07T23:59:00,975
136,2013-04-07T23:59:00,1573
137,2013-04-07T23:59:00,967
138,2013-04-07T23:59:00,1359
139,2013-04-07T23:59:00,2319
327,2013-04-07T23:59:00,696
122,2013-12-11T23:59:00,673
123,2013-12-11T23:59:00,2427
763,2014-08-22T00:00:00,1851
763,2014-08-23T00:00:00,1723
763,2014-08-24T00:00:00,1409
124,2013-12-11T23:59:00,3141
485,2014-04-22T00:00:00,521
125,2013-12-11T23:59:00,2731
126,2013-12-11T23:59:00,1275
127,2013-12-11T23:59:00,2189
128,2013-12-11T23:59:00,2205
386,2013-04-08T23:59:00,0
129,2013-12-11T23:59:00,1011
130,2013-12-11T23:59:00,3027
131,2013-12-11T23:59:00,1388
106,2013-04-08T23:59:00,2109
107,2013-04-08T23:59:00,824
108,2013-04-08T23:59:00,1976
109,2013-04-08T23:59:00,2113
110,2013-04-08T23:59:00,1950
111,2013-04-08T23:59:00,931
112,2013-04-08T23:59:00,1471
328,2013-04-08T23:59:00,502
329,2013-04-08T23:59:00,1097
330,2013-04-08T23:59:00,413
132,2013-12-11T23:59:00,2696
133,2013-12-11T23:59:00,385
134,2013-12-11T23:59:00,637
135,2013-12-11T23:59:00,2089
136,2013-12-11T23:59:00,1890
137,2013-12-11T23:59:00,1417
138,2013-12-11T23:59:00,2793
105,2013-04-08T23:59:00,1285
764,2014-06-06T00:00:00,448
139,2013-12-11T23:59:00,3009
327,2013-12-11T23:59:00,1376
764,2014-06-07T00:00:00,615
764,2014-06-08T00:00:00,1755
764,2014-06-09T00:00:00,456
764,2014-06-10T00:00:00,320
764,2014-06-11T00:00:00,439
764,2014-06-12T00:00:00,316
764,2014-06-13T00:00:00,632
764,2014-06-14T00:00:00,519
764,2014-06-15T00:00:00,603
764,2014-06-16T00:00:00,783
764,2014-06-17T00:00:00,461
764,2014-06-18T00:00:00,519
764,2014-06-19T00:00:00,651
764,2014-06-20T00:00:00,484
764,2014-06-21T00:00:00,464
764,2014-06-22T00:00:00,374
764,2014-06-23T00:00:00,371
764,2014-06-24T00:00:00,637
764,2014-06-25T00:00:00,611
194,2013-04-08T23:59:00,373
265,2013-04-08T23:59:00,1887
266,2013-04-08T23:59:00,1598
267,2013-04-08T23:59:00,445
268,2013-04-08T23:59:00,798
269,2013-04-08T23:59:00,675
138,2013-06-24T23:59:00,2107
139,2013-06-24T23:59:00,2806
327,2013-06-24T23:59:00,1091
114,2013-08-06T23:59:00,1100
105,2013-06-24T23:59:00,1738
106,2013-06-24T23:59:00,2455
107,2013-06-24T23:59:00,1319
108,2013-06-24T23:59:00,1657
109,2013-06-24T23:59:00,1934
110,2013-06-24T23:59:00,1141
111,2013-06-24T23:59:00,1599
112,2013-06-24T23:59:00,3102
328,2013-06-24T23:59:00,449
329,2013-06-24T23:59:00,533
330,2013-06-24T23:59:00,333
305,2014-06-09T23:59:00,1261
175,2014-09-07T23:59:00,2405
165,2014-04-24T00:00:00,1405
165,2014-04-25T00:00:00,1611
165,2014-04-26T00:00:00,1625
165,2014-04-27T00:00:00,1134
385,2014-09-07T23:59:00,0
386,2014-09-07T23:59:00,670
386,2014-06-09T23:59:00,0
175,2014-09-08T23:59:00,3041
385,2014-09-08T23:59:00,0
386,2014-09-08T23:59:00,294
175,2014-09-09T23:59:00,3255
265,2013-08-03T23:59:00,1692
115,2013-08-06T23:59:00,835
116,2013-08-06T23:59:00,1642
385,2014-09-09T23:59:00,0
386,2014-09-09T23:59:00,444
175,2014-09-10T23:59:00,3473
385,2014-09-10T23:59:00,0
386,2014-09-10T23:59:00,493
175,2014-09-11T23:59:00,3787
385,2014-09-11T23:59:00,0
386,2014-09-11T23:59:00,380
165,2014-04-28T00:00:00,1334
165,2014-04-29T00:00:00,1161
165,2014-04-30T00:00:00,1943
165,2014-05-01T00:00:00,1559
795,2014-07-07T23:59:00,955
796,2014-07-07T23:59:00,3351
165,2014-05-02T00:00:00,1033
799,2014-07-07T23:59:00,369
965,2014-09-16T23:59:00,335
803,2014-09-16T23:59:00,2798
739,2014-09-16T23:59:00,2494
811,2014-07-07T23:59:00,1426
812,2014-07-07T23:59:00,803
865,2014-07-07T23:59:00,108
813,2014-07-07T23:59:00,325
866,2014-07-07T23:59:00,1054
814,2014-07-07T23:59:00,1581
